Code Officiel Région;Nom Officiel Région;Code Officiel Commune / Arrondissement Municipal;Nom Officiel Commune / Arrondissement Municipal;Population municipale;Population comptée à part;Population totale;Code Officiel Département;Code Officiel Arrondissement Départemental;Année de recensement;Année d’entrée en vigueur;Année de référence géographique;Nom Officiel EPCI;Code Officiel EPCI;Nom Officiel Département
11;Île-de-France;95488;Pierrelaye;8168;179;8347;95;001;2016;2019;2018;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95539;Saint-Brice-sous-Forêt;14815;202;15017;95;002;2016;2019;2018;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95604;Survilliers;4149;28;4177;95;002;2016;2019;2018;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95676;Villers-en-Arthies;506;10;516;95;003;2016;2019;2018;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;77022;Barbizon;1173;34;1207;77;004;2015;2018;2017;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77028;Beautheil;716;18;734;77;001;2015;2018;2017;CC Pays de Coulommiers;200072122;Seine-et-Marne
11;Île-de-France;77030;Bellot;785;8;793;77;003;2015;2018;2017;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77033;Bezalles;254;4;258;77;003;2015;2018;2017;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77082;Champeaux;828;12;840;77;002;2015;2018;2017;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77190;Fontains;231;0;231;77;003;2015;2018;2017;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77211;Grandpuits-Bailly-Carrois;1018;8;1026;77;003;2015;2018;2017;CC Brie Nangissienne;247700701;Seine-et-Marne
11;Île-de-France;77226;Héricy;2584;107;2691;77;004;2015;2018;2017;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77252;Limoges-Fourches;456;3;459;77;002;2015;2018;2017;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77276;Mareuil-lès-Meaux;2942;75;3017;77;001;2015;2018;2017;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77339;Noisy-sur-École;1847;77;1924;77;004;2015;2018;2017;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77380;Puisieux;315;4;319;77;001;2015;2018;2017;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77390;Roissy-en-Brie;23048;137;23185;77;005;2015;2018;2017;CA Paris - Vallée de la Marne;200057958;Seine-et-Marne
11;Île-de-France;77406;Saint-Denis-lès-Rebais;936;22;958;77;003;2015;2018;2017;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77466;Tigeaux;378;3;381;77;001;2015;2018;2017;CC Pays Créçois;247700438;Seine-et-Marne
11;Île-de-France;77469;Touquin;1201;27;1228;77;001;2015;2018;2017;CC Pays de Coulommiers;200072122;Seine-et-Marne
11;Île-de-France;77484;Vaucourtois;237;5;242;77;001;2015;2018;2017;CC Pays Créçois;247700438;Seine-et-Marne
11;Île-de-France;77487;Vaux-le-Pénil;11039;184;11223;77;002;2015;2018;2017;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77501;Villecerf;714;18;732;77;004;2015;2018;2017;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;78090;Bouafle;2123;26;2149;78;001;2015;2018;2017;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78107;Bréval;1856;38;1894;78;001;2015;2018;2017;CC Les Portes de l'Ile de France;200071074;Yvelines
11;Île-de-France;78251;Fourqueux;3996;201;4197;78;003;2015;2018;2017;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78327;Juziers;3789;44;3833;78;001;2015;2018;2017;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78417;Montchauvet;273;7;280;78;001;2015;2018;2017;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78503;Port-Villez;244;4;248;78;001;2015;2018;2017;CC Les Portes de l'Ile de France;200071074;Yvelines
11;Île-de-France;78505;Prunay-le-Temple;430;16;446;78;001;2015;2018;2017;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78517;Rambouillet;25456;624;26080;78;002;2015;2018;2017;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;75103;Paris 3e Arrondissement;35049;701;35750;75;001;2015;2018;2017;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;75103;Paris 3e Arrondissement;33402;249;33651;75;001;2020;2023;2022;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;77021;Barbey;154;3;157;77;003;2020;2023;2022;CC Pays de Montereau;247700107;Seine-et-Marne
11;Île-de-France;77058;Bussy-Saint-Georges;26551;356;26907;77;005;2020;2023;2022;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77059;Bussy-Saint-Martin;676;14;690;77;005;2020;2023;2022;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77077;Chambry;1032;11;1043;77;001;2020;2023;2022;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77100;Le Châtelet-en-Brie;4282;67;4349;77;002;2020;2023;2022;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77111;Chessy;6724;56;6780;77;005;2020;2023;2022;CA Val d'Europe Agglomération;247700339;Seine-et-Marne
11;Île-de-France;77144;Crèvecœur-en-Brie;440;1;441;77;003;2020;2023;2022;CC Val Briard;200072874;Seine-et-Marne
11;Île-de-France;77208;Gouaix;1361;27;1388;77;003;2020;2023;2022;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77215;Gretz-Armainvilliers;8459;66;8525;77;005;2020;2023;2022;CC Les Portes Briardes entre Villes et Forêts;200023125;Seine-et-Marne
11;Île-de-France;77289;Melz-sur-Seine;351;3;354;77;003;2020;2023;2022;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77296;Moissy-Cramayel;17982;135;18117;77;002;2020;2023;2022;CA Grand Paris Sud Seine Essonne Sénart;200059228;Seine-et-Marne
11;Île-de-France;77297;Mondreville;327;5;332;77;004;2020;2023;2022;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77330;Nanteuil-lès-Meaux;6549;76;6625;77;001;2020;2023;2022;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77371;Pommeuse;2990;27;3017;77;001;2020;2023;2022;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77398;Sablonnières;722;8;730;77;003;2020;2023;2022;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77402;Saint-Barthélemy;339;5;344;77;003;2020;2023;2022;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77425;Saint-Martin-en-Bière;730;21;751;77;004;2020;2023;2022;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77432;Saint-Rémy-la-Vanne;987;10;997;77;003;2020;2023;2022;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77483;Varreddes;2077;17;2094;77;001;2020;2023;2022;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77525;Vinantes;382;1;383;77;001;2020;2023;2022;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;78152;Chavenay;1743;74;1817;78;003;2020;2023;2022;CC Gally Mauldre;200034130;Yvelines
11;Île-de-France;78185;Courgent;366;11;377;78;001;2020;2023;2022;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78237;Flins-Neuve-Église;155;2;157;78;001;2020;2023;2022;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78296;Guitrancourt;626;11;637;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78300;Hargeville;444;10;454;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78305;Herbeville;242;4;246;78;003;2020;2023;2022;CC Gally Mauldre;200034130;Yvelines
11;Île-de-France;78460;Oinville-sur-Montcient;1078;17;1095;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78565;Saint-Martin-des-Champs;303;9;312;78;001;2020;2023;2022;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78569;Sainte-Mesme;912;18;930;78;002;2020;2023;2022;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78647;Vert;851;13;864;78;001;2020;2023;2022;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78686;Viroflay;16744;345;17089;78;004;2020;2023;2022;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;91001;Abbéville-la-Rivière;328;8;336;91;001;2020;2023;2022;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91130;Chalo-Saint-Mars;1020;28;1048;91;001;2020;2023;2022;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91377;Massy;50506;338;50844;91;003;2020;2023;2022;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91411;Les Molières;1856;49;1905;91;003;2020;2023;2022;CC du Pays de Limours (CCPL);249100074;Essonne
11;Île-de-France;91425;Montlhéry;8561;227;8788;91;003;2020;2023;2022;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91667;Villemoisson-sur-Orge;7014;88;7102;91;003;2020;2023;2022;CA Cœur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;92035;La Garenne-Colombes;29624;266;29890;92;002;2020;2023;2022;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93015;Coubron;4975;42;5017;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93046;Livry-Gargan;45618;200;45818;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93049;Neuilly-Plaisance;20934;125;21059;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93051;Noisy-le-Grand;68930;422;69352;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93064;Rosny-sous-Bois;45442;180;45622;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93071;Sevran;51778;179;51957;93;002;2020;2023;2022;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94037;Gentilly;18813;137;18950;94;003;2020;2023;2022;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95061;Béthemont-la-Forêt;409;2;411;95;003;2020;2023;2022;CC de la Vallée de l'Oise et des Trois Forêts;249500455;Val-d'Oise
11;Île-de-France;95379;Maudétour-en-Vexin;193;3;196;95;003;2020;2023;2022;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95452;Nointel;868;7;875;95;003;2020;2023;2022;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95456;Noisy-sur-Oise;647;4;651;95;003;2020;2023;2022;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95598;Soisy-sous-Montmorency;18061;167;18228;95;002;2020;2023;2022;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;91021;Arpajon;10378;89;10467;91;003;2017;2020;2019;CA Coeur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;91112;Brouy;133;4;137;91;001;2017;2020;2019;CA Étampois Sud-Essonne (CCESE);200017846;Essonne
11;Île-de-France;91207;Égly;5865;46;5911;91;003;2017;2020;2019;CA Coeur d'Essonne Agglomération;200057859;Essonne
11;Île-de-France;91405;Milly-la-Forêt;4609;88;4697;91;002;2017;2020;2019;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;77029;Beauvoir;205;3;208;77;002;2017;2020;2019;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77047;Bouleurs;1645;17;1662;77;001;2017;2020;2019;CC Pays Créçois;247700438;Seine-et-Marne
11;Île-de-France;77072;Chalautre-la-Grande;703;11;714;77;003;2017;2020;2019;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77090;La Chapelle-Saint-Sulpice;243;4;247;77;003;2017;2020;2019;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;77097;Chartronges;296;2;298;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77100;Le Châtelet-en-Brie;4454;87;4541;77;002;2017;2020;2019;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77150;Cuisy;441;2;443;77;001;2017;2020;2019;CC Plaines et Monts de France;200033090;Seine-et-Marne
11;Île-de-France;77294;Mitry-Mory;19931;79;20010;77;001;2017;2020;2019;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77305;Montereau-Fault-Yonne;20206;194;20400;77;003;2017;2020;2019;CC Pays de Montereau;247700107;Seine-et-Marne
11;Île-de-France;77361;Pierre-Levée;470;7;477;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77378;Pringy;2924;19;2943;77;002;2017;2020;2019;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77400;Saint-Augustin;1738;29;1767;77;001;2017;2020;2019;CA Coulommiers Pays de Brie;200077055;Seine-et-Marne
11;Île-de-France;77406;Saint-Denis-lès-Rebais;975;19;994;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77436;Saint-Siméon;896;5;901;77;003;2017;2020;2019;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77453;Sivry-Courtry;1214;15;1229;77;002;2017;2020;2019;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77463;Thomery;3467;118;3585;77;004;2017;2020;2019;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77464;Thorigny-sur-Marne;10154;112;10266;77;005;2017;2020;2019;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77482;Varennes-sur-Seine;3469;63;3532;77;003;2017;2020;2019;CC Pays de Montereau;247700107;Seine-et-Marne
11;Île-de-France;78077;La Boissière-École;765;73;838;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78125;La Celle-les-Bordes;834;30;864;78;002;2017;2020;2019;CA Rambouillet Territoires;200073344;Yvelines
11;Île-de-France;78146;Chatou;30253;501;30754;78;003;2017;2020;2019;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78165;Les Clayes-sous-Bois;17636;206;17842;78;004;2017;2020;2019;CA de Saint-Quentin-en-Yvelines;200058782;Yvelines
11;Île-de-France;78192;Dammartin-en-Serve;1264;15;1279;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78217;Épône;6503;88;6591;78;001;2017;2020;2019;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78366;Mareil-le-Guyon;377;12;389;78;002;2017;2020;2019;CC Coeur d'Yvelines;247800618;Yvelines
11;Île-de-France;78385;Ménerville;210;1;211;78;001;2017;2020;2019;CC Les Portes de l'Ile de France;200071074;Yvelines
11;Île-de-France;78417;Montchauvet;285;7;292;78;001;2017;2020;2019;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78597;Soindres;678;8;686;78;001;2017;2020;2019;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78644;La Verrière;6715;105;6820;78;002;2017;2020;2019;CA de Saint-Quentin-en-Yvelines;200058782;Yvelines
11;Île-de-France;78686;Viroflay;16129;307;16436;78;004;2017;2020;2019;CA Versailles Grand Parc (C.A.V.G.P.);247800584;Yvelines
11;Île-de-France;75118;Paris 18e Arrondissement;195233;898;196131;75;001;2017;2020;2019;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;91507;Prunay-sur-Essonne;295;5;300;91;002;2017;2020;2019;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;91534;Saclay;4029;54;4083;91;003;2017;2020;2019;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91639;Vayres-sur-Essonne;929;67;996;91;001;2017;2020;2019;CC du Val d'Essonne (CCVE);249100546;Essonne
11;Île-de-France;91657;Vigneux-sur-Seine;31574;178;31752;91;002;2017;2020;2019;CA Val d'Yerres Val de Seine;200058477;Essonne
11;Île-de-France;93001;Aubervilliers;86375;222;86597;93;003;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93073;Tremblay-en-France;36180;165;36345;93;002;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;93078;Villepinte;36830;104;36934;93;002;2017;2020;2019;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94017;Champigny-sur-Marne;77630;362;77992;94;002;2017;2020;2019;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95127;Cergy;65177;470;65647;95;003;2017;2020;2019;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95134;Champagne-sur-Oise;5018;41;5059;95;003;2017;2020;2019;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95150;Chaussy;591;15;606;95;003;2017;2020;2019;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95277;Gonesse;25999;133;26132;95;002;2017;2020;2019;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95430;Montsoult;3482;34;3516;95;002;2017;2020;2019;CC Carnelle Pays-De-France;200073013;Val-d'Oise
11;Île-de-France;95483;Le Perchay;541;4;545;95;003;2017;2020;2019;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95554;Saint-Gervais;920;19;939;95;003;2017;2020;2019;CC du Vexin-Val de Seine;249500513;Val-d'Oise
11;Île-de-France;95611;Theuville;45;0;45;95;003;2017;2020;2019;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;91067;Blandy;120;2;122;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91098;Boutervilliers;427;17;444;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91132;Chamarande;1141;15;1156;91;001;2015;2018;2017;CC Entre Juine et Renarde (Ccejr);249100553;Essonne
11;Île-de-France;91204;Écharcon;785;18;803;91;002;2015;2018;2017;CC du Val d'Essonne (Ccve);249100546;Essonne
11;Île-de-France;91374;Marolles-en-Beauce;218;2;220;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91377;Massy;48363;657;49020;91;003;2015;2018;2017;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91579;Saint-Vrain;3060;47;3107;91;003;2015;2018;2017;CC du Val d'Essonne (Ccve);249100546;Essonne
11;Île-de-France;91599;Soisy-sur-École;1301;18;1319;91;002;2015;2018;2017;CC des Deux Vallées;249100157;Essonne
11;Île-de-France;92024;Clichy;60435;384;60819;92;002;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92044;Levallois-Perret;64195;597;64792;92;002;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92077;Ville-d'Avray;11422;281;11703;92;003;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93047;Montfermeil;25725;169;25894;93;002;2015;2018;2017;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94017;Champigny-sur-Marne;76508;498;77006;94;002;2015;2018;2017;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95094;Bouqueval;313;2;315;95;002;2015;2018;2017;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95176;Cormeilles-en-Parisis;23661;240;23901;95;001;2015;2018;2017;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;95313;L' Isle-Adam;12249;204;12453;95;003;2015;2018;2017;CC de la Vallée de l'Oise et des Trois Forêts;249500455;Val-d'Oise
11;Île-de-France;95452;Nointel;798;10;808;95;003;2015;2018;2017;CC du Haut Val d'Oise;249500489;Val-d'Oise
11;Île-de-France;95459;Nucourt;722;15;737;95;003;2015;2018;2017;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;75115;Paris 15e Arrondissement;230981;1687;232668;75;001;2019;2022;2021;Métropole du Grand Paris;200054781;Paris
11;Île-de-France;77031;Bernay-Vilbert;864;10;874;77;003;2018;2021;2020;CC Val Briard;200072874;Seine-et-Marne
11;Île-de-France;77050;Bransles;553;10;563;77;004;2018;2021;2020;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77075;Chalifert;1281;15;1296;77;005;2018;2021;2020;CA Marne et Gondoire;247700594;Seine-et-Marne
11;Île-de-France;77077;Chambry;986;12;998;77;001;2018;2021;2020;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77102;Châtenoy;165;1;166;77;004;2018;2021;2020;CC Pays de Nemours;200023240;Seine-et-Marne
11;Île-de-France;77117;Citry;937;9;946;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77157;Dhuisy;305;6;311;77;001;2018;2021;2020;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77164;Échouboulains;557;6;563;77;002;2018;2021;2020;CC Brie des Rivières et Châteaux;200070779;Seine-et-Marne
11;Île-de-France;77174;Everly;586;11;597;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77240;Jouy-sur-Morin;2129;28;2157;77;003;2018;2021;2020;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77259;Longperrier;2344;11;2355;77;001;2018;2021;2020;CA Roissy Pays de France;200055655;Seine-et-Marne
11;Île-de-France;77261;Lorrez-le-Bocage-Préaux;1199;20;1219;77;004;2018;2021;2020;CC Gâtinais Val de Loing;200023919;Seine-et-Marne
11;Île-de-France;77269;Maincy;1798;55;1853;77;002;2018;2021;2020;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77270;Maisoncelles-en-Brie;917;11;928;77;001;2018;2021;2020;CA Coulommiers Pays de Brie;200090504;Seine-et-Marne
11;Île-de-France;77276;Mareuil-lès-Meaux;3155;40;3195;77;001;2018;2021;2020;CA du Pays de Meaux;200072130;Seine-et-Marne
11;Île-de-France;77306;Montereau-sur-le-Jard;510;6;516;77;002;2018;2021;2020;CA Melun Val de Seine;247700057;Seine-et-Marne
11;Île-de-France;77312;Montigny-sur-Loing;2680;75;2755;77;004;2018;2021;2020;CC Moret Seine et Loing;247700032;Seine-et-Marne
11;Île-de-France;77359;Perthes;1986;24;2010;77;004;2018;2021;2020;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77380;Puisieux;320;6;326;77;001;2018;2021;2020;CC du Pays de l'Ourcq;247700065;Seine-et-Marne
11;Île-de-France;77405;Saint-Cyr-sur-Morin;1960;44;2004;77;003;2018;2021;2020;CC des Deux Morin;200072544;Seine-et-Marne
11;Île-de-France;77441;Samois-sur-Seine;2047;47;2094;77;004;2018;2021;2020;CA du Pays de Fontainebleau;200072346;Seine-et-Marne
11;Île-de-France;77452;Sigy;61;0;61;77;003;2018;2021;2020;CC Bassée-Montois;200040251;Seine-et-Marne
11;Île-de-France;77456;Soisy-Bouy;817;19;836;77;003;2018;2021;2020;CC du Provinois;200037133;Seine-et-Marne
11;Île-de-France;78007;Aigremont;1080;48;1128;78;003;2018;2021;2020;CA Saint-Germain Boucles de Seine;200058519;Yvelines
11;Île-de-France;78231;Favrieux;149;6;155;78;001;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78283;Grandchamp;314;11;325;78;001;2018;2021;2020;CC du Pays Houdanais (C.C.P.H.);247800550;Yvelines
11;Île-de-France;78321;Jouars-Pontchartrain;5715;116;5831;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;78354;Magnanville;6104;133;6237;78;001;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78391;Méricourt;408;7;415;78;001;2018;2021;2020;CU Grand Paris Seine et Oise;200059889;Yvelines
11;Île-de-France;78398;Les Mesnuls;853;22;875;78;002;2018;2021;2020;CC Cœur d'Yvelines;247800618;Yvelines
11;Île-de-France;91112;Brouy;127;4;131;91;001;2018;2021;2020;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91131;Chalou-Moulineux;417;9;426;91;001;2018;2021;2020;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91275;Gometz-le-Châtel;2711;51;2762;91;003;2018;2021;2020;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;91553;Saint-Germain-lès-Corbeil;7484;97;7581;91;002;2018;2021;2020;CA Grand Paris Sud Seine Essonne Sénart;200059228;Essonne
11;Île-de-France;91666;Villejust;2405;18;2423;91;003;2018;2021;2020;CA Communauté Paris-Saclay;200056232;Essonne
11;Île-de-France;92009;Bois-Colombes;28468;238;28706;92;002;2018;2021;2020;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;93055;Pantin;59060;177;59237;93;001;2018;2021;2020;Métropole du Grand Paris;200054781;Seine-Saint-Denis
11;Île-de-France;94075;Villecresnes;11119;62;11181;94;001;2018;2021;2020;Métropole du Grand Paris;200054781;Val-de-Marne
11;Île-de-France;95018;Argenteuil;110213;553;110766;95;001;2018;2021;2020;Métropole du Grand Paris;200054781;Val-d'Oise
11;Île-de-France;95040;Avernes;855;14;869;95;003;2018;2021;2020;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95091;Bouffémont;6453;56;6509;95;002;2018;2021;2020;CA Plaine Vallée;200056380;Val-d'Oise
11;Île-de-France;95351;Louvres;10478;79;10557;95;002;2018;2021;2020;CA Roissy Pays de France;200055655;Val-d'Oise
11;Île-de-France;95388;Menucourt;5753;51;5804;95;003;2018;2021;2020;CA de Cergy-Pontoise;249500109;Val-d'Oise
11;Île-de-France;95459;Nucourt;704;15;719;95;003;2018;2021;2020;CC Vexin Centre;200035970;Val-d'Oise
11;Île-de-France;95488;Pierrelaye;8908;38;8946;95;001;2018;2021;2020;CA Val Parisis;200058485;Val-d'Oise
11;Île-de-France;91095;Bouray-sur-Juine;2207;29;2236;91;001;2015;2018;2017;CC Entre Juine et Renarde (Ccejr);249100553;Essonne
11;Île-de-France;91100;Bouville;650;17;667;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91137;Champmotteux;373;6;379;91;001;2015;2018;2017;CA Étampois Sud-Essonne;200017846;Essonne
11;Île-de-France;91552;Saint-Germain-lès-Arpajon;10282;131;10413;91;003;2015;2018;2017;CA Coeur d'Essonne;200057859;Essonne
11;Île-de-France;92033;Garches;17762;435;18197;92;002;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92036;Gennevilliers;44551;292;44843;92;002;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
11;Île-de-France;92049;Montrouge;48991;264;49255;92;001;2015;2018;2017;Métropole du Grand Paris;200054781;Hauts-de-Seine
